Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
84976-WES,Female,64,No,West Bengal,11,29,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,0,50.72,493.57,Churned,Competitor,Competitor had better devices,1.0
55995-UTT,Female,30,No,Uttarakhand,3,20,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.45,101.45,0.0,0,10.38,111.83,Churned,Price,Extra data charges,1.0
16784-HAR,Female,50,Yes,Haryana,6,16,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.15,1057.55,0.0,70,416.76,1544.31,Stayed,,,1.0
43908-WES,Male,36,No,West Bengal,3,25,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.35,139.25,0.0,0,89.54,228.79,Joined,,,1.0
89442-BIH,Male,49,No,Bihar,9,24,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.85,257.05,0.0,0,131.16,388.21,Churned,Attitude,Attitude of service provider,1.0
59588-JAM,Male,57,Yes,Jammu & Kashmir,2,22,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,868.5,0.0,50,146.63,1065.13,Churned,Competitor,Competitor made better offer,1.0
79624-JAM,Female,38,No,Jammu & Kashmir,11,13,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.1,576.65,0.0,0,81.06,657.71,Churned,Competitor,Competitor made better offer,1.0
28656-KAR,Female,81,Yes,Karnataka,14,18,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.3,77.75,0.0,0,0.0,77.75,Churned,Attitude,Attitude of support person,1.0
27743-TAM,Female,33,Yes,Tamil Nadu,9,14,,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,60.4,272.15,0.0,0,72.12,344.27,Churned,Competitor,Competitor had better devices,1.0
69524-AND,Female,75,No,Andhra Pradesh,4,26,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.35,41.85,0.0,0,0.0,41.85,Churned,Competitor,Competitor had better devices,1.0
37791-HAR,Male,75,No,Haryana,10,12,,Yes,No,Yes,Cable,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,94.55,0.0,0,11.14,105.69,Churned,Price,Long distance charges,1.0
27963-MAH,Female,30,No,Maharashtra,13,15,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,80.25,0.0,0,32.92,113.17,Churned,Other,Moved,1.0
47611-WES,Male,25,No,West Bengal,4,31,,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,55.25,55.25,0.0,60,39.19,154.44,Joined,,,1.0
12690-TAM,Female,54,No,Tamil Nadu,10,35,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.2,1046.1,7.39,120,153.0,1311.71,Churned,Price,Price too high,1.0
95594-TAM,Female,64,No,Tamil Nadu,4,1,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.0,44.0,0.0,0,15.66,59.66,Joined,,,1.0
49724-TEL,Male,64,No,Telangana,5,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,0.0,0,33.84,103.59,Churned,Competitor,Competitor had better devices,1.0
55043-UTT,Male,43,Yes,Uttar Pradesh,8,17,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9,0.0,10,9.36,89.26,Joined,,,1.0
51921-UTT,Male,37,No,Uttar Pradesh,1,10,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,56.4,234.85,0.0,0,83.04,317.89,Stayed,,,1.0
39251-KAR,Male,68,No,Karnataka,6,31,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.85,69.85,0.0,40,43.45,153.3,Churned,Dissatisfaction,Limited range of services,1.0
13561-JHA,Male,52,No,Jharkhand,6,7,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.3,45.3,0.0,0,34.37,79.67,Churned,Dissatisfaction,Poor expertise of online support,1.0
96754-TEL,Female,77,Yes,Telangana,10,18,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.2,172.85,0.0,0,35.46,208.31,Churned,Price,Price too high,1.0
81048-UTT,Female,78,No,Uttarakhand,11,2,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.3,75.3,0.0,20,35.09,130.39,Churned,Dissatisfaction,Network reliability,1.0
39606-TAM,Female,73,Yes,Tamil Nadu,8,29,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0.0,0,620.0,2149.2,Churned,Other,Don't know,1.0
58153-KER,Female,75,No,Kerala,10,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,279.55,0.0,0,96.93,376.48,Churned,Competitor,Competitor had better devices,1.0
65672-RAJ,Female,64,Yes,Rajasthan,1,6,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.35,754.65,0.0,50,127.89,932.54,Churned,Dissatisfaction,Service dissatisfaction,1.0
29799-WES,Female,29,No,West Bengal,15,23,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.15,216.75,0.0,0,45.06,261.81,Churned,Attitude,Attitude of support person,1.0
62386-UTT,Male,44,Yes,Uttar Pradesh,4,26,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70.0,70.0,0.0,10,19.15,99.15,Churned,Other,Don't know,1.0
81952-MAH,Female,41,No,Maharashtra,0,36,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45,482.8,0.0,0,0.0,482.8,Churned,Other,Don't know,1.0
87408-ODI,Female,53,Yes,Odisha,1,31,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,85.45,0.0,0,22.97,108.42,Churned,Price,Lack of affordable download/upload speed,1.0
89303-AND,Male,51,No,Andhra Pradesh,6,11,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.95,143.9,0.0,0,58.2,202.1,Joined,,,1.0
48549-HAR,Male,65,No,Haryana,6,33,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.5,312.7,0.0,0,160.56,473.26,Stayed,,,1.0
19747-WES,Female,47,No,West Bengal,15,19,Deal 5,Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,64.5,177.4,0.0,60,118.65,356.05,Joined,,,1.0
33257-TAM,Female,73,Yes,Tamil Nadu,10,35,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.5,161.5,0.0,0,94.94,256.44,Churned,Attitude,Attitude of support person,1.0
87661-JAM,Female,79,No,Jammu & Kashmir,10,11,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,95.1,180.25,0.0,0,25.92,206.17,Churned,Dissatisfaction,Poor expertise of online support,1.0
15121-UTT,Male,52,No,Uttar Pradesh,3,3,Deal 5,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.25,96.05,0.0,0,0.0,96.05,Churned,Competitor,Competitor made better offer,1.0
47946-MAH,Female,39,Yes,Maharashtra,4,25,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.75,777.3,0.0,0,398.5,1175.8,Stayed,,,1.0
24550-PUD,Female,31,Yes,Puducherry,4,16,Deal 5,No,,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,40.4,77.15,0.0,0,0.0,77.15,Churned,Other,Don't know,1.0
72309-BIH,Male,59,No,Bihar,12,12,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.6,404.2,24.44,0,35.0,414.76,Churned,Competitor,Competitor offered higher download speeds,1.0
81360-ODI,Male,34,Yes,Odisha,0,6,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.4,45.4,0.0,0,38.31,83.71,Churned,Dissatisfaction,Network reliability,1.0
33296-AND,Male,32,No,Andhra Pradesh,3,36,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,-5.0,45.05,0.0,70,13.84,128.89,Churned,Dissatisfaction,Network reliability,1.0
64394-TAM,Male,76,Yes,Tamil Nadu,0,34,Deal 5,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.55,494.05,0.0,0,22.05,516.1,Churned,Dissatisfaction,Network reliability,1.0
63952-KER,Female,45,Yes,Kerala,5,16,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,152.45,0.0,0,32.28,184.73,Churned,Dissatisfaction,Service dissatisfaction,1.0
69374-KAR,Female,18,No,Karnataka,7,10,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,80.85,302.75,0.0,40,177.12,519.87,Churned,Competitor,Competitor had better devices,1.0
29218-WES,Male,58,No,West Bengal,11,24,Deal 5,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,494.95,0.0,0,177.12,672.07,Stayed,,,1.0
79700-KER,Female,53,No,Kerala,5,30,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,107.95,313.6,0.0,0,142.5,456.1,Joined,,,1.0
35673-UTT,Female,47,Yes,Uttar Pradesh,3,18,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.4,408.25,0.0,0,167.2,575.45,Stayed,,,1.0
77336-UTT,Female,37,Yes,Uttar Pradesh,4,10,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,90.6,0.0,0,31.68,122.28,Churned,Competitor,Competitor offered higher download speeds,1.0
96778-JAM,Female,71,No,Jammu & Kashmir,14,26,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.35,139.05,0.0,0,26.34,165.39,Churned,Other,Don't know,1.0
38999-WES,Female,59,Yes,West Bengal,0,15,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.8,134.7,0.0,0,75.44,210.14,Churned,Other,Don't know,1.0
18357-JAM,Male,51,No,Jammu & Kashmir,3,23,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.45,75.45,0.0,0,11.58,87.03,Churned,Competitor,Competitor made better offer,1.0
79910-TAM,Female,42,No,Tamil Nadu,6,33,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.95,228.4,0.0,10,115.14,353.54,Churned,Competitor,Competitor made better offer,1.0
14277-GUJ,Female,33,Yes,Gujarat,14,1,,Yes,No,Yes,Cable,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,88.9,454.15,0.0,0,207.85,662.0,Churned,Competitor,Competitor offered higher download speeds,1.0
45771-KAR,Female,50,No,Karnataka,3,7,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.45,44.45,0.0,0,23.34,67.79,Joined,,,1.0
81488-UTT,Female,77,Yes,Uttar Pradesh,10,7,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,519.15,0.0,0,242.64,761.79,Churned,Dissatisfaction,Limited range of services,1.0
35700-MAH,Female,55,No,Maharashtra,9,32,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9,0.0,0,45.66,115.56,Churned,Competitor,Competitor offered higher download speeds,1.0
76384-UTT,Female,59,Yes,Uttar Pradesh,6,6,Deal 5,Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,55.9,365.35,0.0,30,87.06,482.41,Churned,Attitude,Attitude of service provider,1.0
14622-PUN,Female,49,Yes,Punjab,9,15,,No,,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,34.25,163.55,0.0,0,0.0,163.55,Stayed,,,1.0
22124-JAM,Female,66,No,Jammu & Kashmir,14,7,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,69.4,69.4,0.0,0,38.53,107.93,Churned,Competitor,Competitor made better offer,1.0
16194-JAM,Male,25,No,Jammu & Kashmir,12,19,,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,168.15,0.0,0,40.62,208.77,Churned,Competitor,Competitor made better offer,1.0
68979-MAD,Female,72,Yes,Madhya Pradesh,12,35,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.2,1133.9,43.31,0,352.95,1443.54,Churned,Competitor,Competitor had better devices,1.0
62656-BIH,Male,53,Yes,Bihar,5,21,,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,56.25,56.25,0.0,0,26.14,82.39,Churned,Price,Lack of affordable download/upload speed,1.0
94975-TEL,Female,77,Yes,Telangana,11,3,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1505.85,0.0,0,42.48,1548.33,Churned,Competitor,Competitor offered more data,1.0
87077-TAM,Male,62,Yes,Tamil Nadu,3,21,Deal 5,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,69.0,147.8,0.0,0,54.82,202.62,Joined,,,1.0
76732-DEL,Female,30,Yes,Delhi,0,18,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,79.35,0.0,0,13.13,92.48,Churned,Competitor,Competitor had better devices,1.0
28284-MAH,Male,74,No,Maharashtra,3,1,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,467.55,20.23,0,112.35,559.67,Churned,Attitude,Attitude of service provider,1.0
62096-KAR,Female,83,No,Karnataka,12,36,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,1392.25,0.0,0,342.45,1734.7,Stayed,,,1.0
85542-WES,Female,27,No,West Bengal,7,2,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.6,70.6,0.0,0,44.59,115.19,Churned,Attitude,Attitude of support person,1.0
17250-HAR,Female,23,Yes,Haryana,12,2,,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.25,97.0,0.0,0,81.5,178.5,Joined,,,1.0
33602-WES,Male,39,Yes,West Bengal,10,36,,Yes,No,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,61.45,229.55,0.0,0,108.96,338.51,Churned,Price,Price too high,1.0
14446-JAM,Female,73,Yes,Jammu & Kashmir,13,32,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,334.8,0.0,0,228.8,563.6,Churned,Dissatisfaction,Product dissatisfaction,1.0
89382-ASS,Male,56,No,Assam,5,29,Deal 5,No,,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.75,96.85,0.0,0,0.0,96.85,Joined,,,1.0
63237-DEL,Female,19,No,Delhi,15,10,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.05,79.05,0.0,0,31.34,110.39,Churned,Competitor,Competitor made better offer,1.0
16032-AND,Female,47,No,Andhra Pradesh,8,18,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,46.6,87.9,0.0,0,3.74,91.64,Joined,,,1.0
39394-HAR,Female,69,Yes,Haryana,0,1,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,83.15,446.05,0.0,0,209.15,655.2,Churned,Dissatisfaction,Service dissatisfaction,1.0
74979-MAD,Female,49,Yes,Madhya Pradesh,10,14,Deal 5,No,,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.05,44.75,0.0,0,0.0,44.75,Joined,,,1.0
92694-MAH,Male,35,Yes,Maharashtra,8,33,Deal 5,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.95,329.95,0.0,10,35.82,375.77,Churned,Competitor,Competitor had better devices,1.0
33836-UTT,Male,59,Yes,Uttarakhand,4,30,,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,25.65,440.2,0.0,0,0.0,440.2,Stayed,,,1.0
54076-TAM,Female,34,No,Tamil Nadu,2,23,,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,25.1,25.1,0.0,0,0.0,25.1,Churned,Competitor,Competitor had better devices,1.0
85413-MAH,Female,67,Yes,Maharashtra,7,3,,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.65,399.45,0.0,0,148.75,548.2,Stayed,,,1.0
96644-HAR,Male,60,Yes,Haryana,13,13,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,316.9,0.0,0,63.0,379.9,Churned,Competitor,Competitor had better devices,1.0
54172-RAJ,Female,64,Yes,Rajasthan,0,9,Deal 5,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.55,118.25,0.0,0,63.48,181.73,Joined,,,1.0
62667-PUN,Male,71,Yes,Punjab,5,25,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,84.85,415.55,0.0,20,136.75,572.3,Churned,Competitor,Competitor had better devices,1.0
83080-HAR,Female,54,No,Haryana,9,4,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,194.2,0.0,0,16.89,211.09,Joined,,,1.0
12443-AND,Female,48,Yes,Andhra Pradesh,15,9,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,-7.0,80.15,0.0,0,4.67,84.82,Churned,Attitude,Attitude of support person,1.0
83399-MAH,Female,43,Yes,Maharashtra,5,24,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.45,1422.1,0.0,140,284.8,1846.9,Churned,Other,Don't know,1.0
25840-KAR,Male,23,Yes,Karnataka,8,11,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.95,384.5,0.0,0,39.92,424.42,Churned,Attitude,Attitude of service provider,1.0
37901-PUN,Female,29,No,Punjab,7,6,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,79.25,267.6,0.0,10,149.28,426.88,Churned,Competitor,Competitor offered higher download speeds,1.0
16733-ODI,Female,76,Yes,Odisha,10,1,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0.0,0,40.38,86.23,Joined,,,1.0
91454-TAM,Female,41,No,Tamil Nadu,4,11,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,45.65,0.0,0,36.99,82.64,Churned,Competitor,Competitor offered higher download speeds,1.0
38453-BIH,Female,46,Yes,Bihar,4,32,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,71.55,71.55,0.0,0,17.27,88.82,Churned,Competitor,Competitor had better devices,1.0
61008-KAR,Female,46,Yes,Karnataka,3,33,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.65,19.65,0.0,0,17.25,36.9,Churned,Dissatisfaction,Service dissatisfaction,1.0
39561-KAR,Female,26,No,Karnataka,3,24,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.35,44.35,0.0,0,40.42,84.77,Churned,Attitude,Attitude of support person,1.0
25763-JHA,Female,47,Yes,Jharkhand,9,3,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.15,44.15,0.0,0,9.82,53.97,Joined,,,1.0
28266-JAM,Male,32,No,Jammu & Kashmir,6,1,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.35,25.35,0.0,0,0.0,25.35,Joined,,,1.0
12079-MAH,Female,73,Yes,Maharashtra,2,4,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,260.9,0.0,0,8.94,269.84,Churned,Price,Price too high,1.0
12955-MAH,Female,38,Yes,Maharashtra,6,36,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.85,119.3,0.0,0,38.88,158.18,Stayed,,,1.0
51481-UTT,Female,50,No,Uttar Pradesh,7,30,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.75,144.55,0.0,0,52.88,197.43,Churned,Competitor,Competitor had better devices,1.0
61043-JAM,Female,73,No,Jammu & Kashmir,11,34,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,235.5,0.0,0,16.62,252.12,Churned,Competitor,Competitor made better offer,1.0
67310-TAM,Female,34,Yes,Tamil Nadu,7,5,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,78.75,426.35,0.0,10,164.55,600.9,Stayed,,,1.0
97843-TAM,Male,48,No,Tamil Nadu,12,11,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.6,402.5,0.0,10,96.5,509.0,Stayed,,,1.0
33003-KAR,Female,25,No,Karnataka,4,29,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,80.1,217.55,0.0,0,122.01,339.56,Churned,Attitude,Attitude of service provider,1.0
89683-UTT,Female,71,Yes,Uttar Pradesh,2,33,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.45,919.4,0.0,0,95.94,1015.34,Churned,Competitor,Competitor had better devices,1.0
58919-GUJ,Male,49,Yes,Gujarat,7,28,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.7,1566.75,0.0,0,151.8,1718.55,Stayed,,,1.0
67756-WES,Male,53,Yes,West Bengal,12,20,,Yes,No,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.45,357.6,0.0,0,65.28,422.88,Stayed,,,1.0
24101-MAH,Male,42,Yes,Maharashtra,5,22,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.25,131.05,0.0,0,5.92,136.97,Churned,Price,Price too high,1.0
74779-UTT,Male,67,Yes,Uttar Pradesh,5,34,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,497.6,0.0,0,289.92,787.52,Stayed,,,1.0
29432-TEL,Female,68,No,Telangana,2,8,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0,42.5,127.5,Churned,Dissatisfaction,Network reliability,1.0
17901-TEL,Female,75,Yes,Telangana,7,26,Deal 5,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,28.45,131.05,0.0,0,0.0,131.05,Churned,Dissatisfaction,Limited range of services,1.0
